City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI Category,PM2.5/PM10 Ratio
Vadodara,26-06-2013,152.3152359,245.8826744,136.3382111,5.765980766,5.966973029,65.67358262,33.97699079,71.36316858,325.0326229,Hazardous,0.619463068
Allahabad,27-06-2013,279.000264,308.6876515,35.98616346,71.0455492,1.042046485,73.7181028,38.557237,61.35602993,500,Hazardous,0.903827097
Pune,28-06-2013,126.0250788,278.9448815,63.43581513,61.56728424,9.543564188,29.7013452,32.3221426,30.78484824,304.8564559,Hazardous,0.451792046
Coimbatore,29-06-2013,211.8868083,305.5298477,12.97021687,9.950647188,4.185071361,76.36570662,10.80171157,90.21588408,370.7503413,Hazardous,0.693506084
Aurangabad,30-06-2013,183.1873539,217.0718582,31.13667779,22.10112777,1.713912853,71.70032279,35.84161775,23.90167467,348.7251786,Hazardous,0.843901901
Dhanbad,01-07-2013,18.7500569,35.91993208,100.0270676,65.20667183,2.109280027,21.95859675,36.51884771,87.04919613,120.0270676,Unhealthy for Sensitive Groups,0.52199589
Solapur,02-07-2013,185.9797943,224.7953659,146.6689498,12.7722438,8.329355561,10.92568397,26.03765105,54.41252532,350.8682143,Hazardous,0.827329307
Surat,03-07-2013,228.1370551,365.8115768,81.26234986,79.44201753,3.835918815,63.87371194,11.51808596,44.3599587,383.2214609,Hazardous,0.623646351
Navi Mumbai,04-07-2013,248.8222814,386.5706689,101.9135417,77.81231073,6.509615369,72.77270148,44.2195183,91.31757756,399.0961695,Hazardous,0.643665703
Navi Mumbai,05-07-2013,40.44609454,371.7214655,46.60831184,50.42563388,8.790936515,12.34891272,29.47211507,26.37749979,326.9674061,Hazardous,0.10880753
Kota,06-07-2013,263.6834186,123.0930591,68.54675636,19.52379601,6.240204314,64.80067019,33.28461107,85.55537673,406.042805,Hazardous,1.5
Varanasi,07-07-2013,195.2253979,177.0605019,112.6350857,29.74570272,9.921973428,17.18090879,21.47989997,50.80095383,357.9636774,Hazardous,1.102591463
Gwalior,08-07-2013,60.38663141,392.0170281,91.99780502,74.30000523,3.828410562,33.16127372,35.09822794,97.61939247,500,Hazardous,0.154040838
Pune,09-07-2013,295.4501623,364.3316911,128.9358381,38.14578144,1.708697494,29.88927371,37.5338071,79.22386028,418.6729561,Hazardous,0.810937312
Varanasi,10-07-2013,11.02526528,357.2249933,94.48814392,36.18188046,5.401103901,12.7660068,39.88977585,84.23282078,308.800941,Hazardous,0.030863645
Madurai,11-07-2013,53.89808356,257.6554398,147.0924856,67.45535256,7.945066529,68.15696562,31.11512565,29.54008215,207.6554398,Very Unhealthy,0.20918667
Amritsar,12-07-2013,106.2862308,104.1844235,62.07087285,76.65088107,7.721715293,29.05676927,39.43050865,97.7985422,253.1840292,Very Unhealthy,1.02017391
Hyderabad,13-07-2013,74.35545258,159.9323024,102.1229318,80.46210091,2.23261256,35.42115628,28.18818414,28.51756607,500,Hazardous,0.46491829
Amritsar,14-07-2013,170.943342,331.0028303,142.0832343,77.44165719,2.723047503,21.06564828,29.10769864,21.45083836,339.3286113,Hazardous,0.516440726
Jaipur,15-07-2013,85.21429745,137.8060914,140.6356302,79.02063913,5.007237507,94.15383016,38.13359364,48.81803137,183.6626017,Unhealthy,0.618363794
Bhopal,16-07-2013,179.195801,102.5601643,113.6443224,79.26999045,6.191199531,38.52620502,30.41256776,78.87412997,345.6618938,Hazardous,1.5
Vadodara,17-07-2013,220.7103677,197.2017671,140.0171865,63.37894396,0.869836021,25.07080797,12.79473076,96.96865406,377.5219101,Hazardous,1.119210902
Ludhiana,18-07-2013,89.95919292,359.4681459,129.7060302,12.52155506,3.868775623,84.85727553,21.9653864,93.12460549,311.6119803,Hazardous,0.250256369
Jabalpur,19-07-2013,134.9480675,301.8870245,36.93813877,17.64395936,0.305755275,34.59534095,25.52280594,56.07380311,311.7043309,Hazardous,0.44701513
Madurai,20-07-2013,198.417211,232.2357322,42.01848999,59.70808044,0.684915801,12.75228771,43.82732961,64.15602622,360.4132085,Hazardous,0.854378476
Solapur,21-07-2013,284.5587154,247.9553256,59.09434813,64.3137109,5.673934349,26.67191235,18.04141056,62.36632406,414.3426218,Hazardous,1.147620906
Ludhiana,22-07-2013,168.9911056,274.4410745,136.4110236,45.42025394,8.654927427,32.25284996,40.95686224,55.7876121,337.8303834,Hazardous,0.615764626
Allahabad,23-07-2013,255.5310449,373.7169175,80.69117656,9.779638509,9.061852063,62.44295934,20.00065157,92.56814788,500,Hazardous,0.683755626
Guwahati,24-07-2013,21.0437058,200.5302741,50.92804938,68.56651188,8.928638879,26.50412527,35.9206422,61.26576537,186.5740822,Unhealthy,0.104940293
Delhi,25-07-2013,76.33358024,228.998519,42.5531865,65.30959458,9.015528588,16.87718153,17.6721377,95.1517634,187.6629532,Unhealthy,0.333336567
Coimbatore,26-07-2013,289.0450759,175.5830626,61.19697566,37.66261167,5.699617844,90.92616503,42.55217688,81.86543106,416.1263555,Hazardous,1.5
Surat,27-07-2013,89.07363453,394.5217004,76.60817805,48.94254353,4.01107501,83.81026658,18.05193513,66.33887217,355.5398523,Hazardous,0.225776261
Coimbatore,28-07-2013,81.16323599,353.6616963,139.8697091,21.48313331,8.107323913,42.41127764,42.5686519,86.2647174,304.3355434,Hazardous,0.229493996
Aurangabad,29-07-2013,238.8165313,126.9091047,35.65139964,87.16934485,5.187173447,64.27641083,17.13883204,61.70501549,391.4173379,Hazardous,1.5
Chennai,30-07-2013,73.25954764,371.734276,53.24971852,32.86111741,9.477176986,70.43683329,27.09344106,90.41730611,326.9834598,Hazardous,0.197075041
Jabalpur,31-07-2013,76.68708768,373.4106384,78.62236904,13.26199613,8.284933314,39.1947771,40.55014776,58.94178771,329.0842178,Hazardous,0.205369317
Varanasi,01-08-2013,145.6483141,373.689497,142.2239317,67.21087583,3.678966887,48.65234657,16.29759006,77.42910202,329.4336735,Hazardous,0.38975758
Ranchi,02-08-2013,284.5297822,276.5362353,124.2721425,65.97003342,4.866430348,63.44257032,17.68218131,78.88814528,414.3311182,Hazardous,1.028905966
Surat,03-08-2013,195.2488221,21.19225422,80.96578649,56.55159897,8.326860092,30.9760874,31.92412027,34.52750961,500,Hazardous,1.5
Raipur,04-08-2013,297.6222447,120.4652468,108.5389485,67.86534881,3.536982907,13.98756029,24.81809009,37.06526859,419.5365551,Hazardous,1.5
Jaipur,05-08-2013,182.3698174,388.5415554,47.71495862,90.42634179,4.794481618,87.47575447,18.08420627,96.69802336,348.0977669,Hazardous,0.469370174
Raipur,06-08-2013,182.1801828,176.5026482,80.61553234,55.00075847,0.692235749,17.96863513,35.49895829,26.21529827,500,Hazardous,1.032166852
Mumbai,07-08-2013,21.5483711,328.8502044,98.54725741,17.61796183,8.236732315,10.59982396,21.67437361,72.42887736,278.8502044,Very Unhealthy,0.065526403
Kanpur,08-08-2013,203.8897074,368.7274589,116.8933573,49.25688816,9.76305801,39.50867416,39.34915251,64.62668594,364.6130313,Hazardous,0.552955042
Kolkata,09-08-2013,149.127153,397.354705,42.93485375,78.76275457,5.659515479,80.81508472,12.87266789,25.84769527,359.0900733,Hazardous,0.375299829
Chennai,10-08-2013,260.0930115,366.1806824,109.8164496,69.09801224,4.388325387,81.0420564,36.25835866,58.13809798,404.6152937,Hazardous,0.710285998
Nagpur,11-08-2013,254.9407347,282.3481565,44.96950191,24.27536142,6.985565681,66.13502342,12.82182908,88.09628772,402.5667982,Hazardous,0.902930403
Bhopal,12-08-2013,123.3810058,267.0456391,26.51513366,64.94553023,0.131713698,60.97393647,40.64984388,87.02978859,302.8272835,Hazardous,0.462022171
Nashik,13-08-2013,179.9447839,155.642344,42.46137856,92.23215554,9.861153681,49.39382536,22.40401487,69.93565567,346.2366947,Hazardous,1.156142855
Amritsar,14-08-2013,287.1040392,226.946098,117.0300206,82.97325136,9.833894072,83.23104786,25.66572248,28.5434397,415.354618,Hazardous,1.2650759
Agra,15-08-2013,178.9866797,345.6184273,85.95516631,76.76006328,3.795992575,36.76782773,30.81875559,98.83026529,345.5014054,Hazardous,0.517873659
Guwahati,16-08-2013,231.5972755,296.3983877,91.04256405,29.37666441,5.901825622,51.96340914,30.93934476,23.3379148,385.8769789,Hazardous,0.781371577
Hyderabad,17-08-2013,152.0434246,89.95198986,78.57786421,71.40013429,0.712342711,86.36630439,18.07810859,97.95149568,324.8240235,Hazardous,1.5
Jaipur,18-08-2013,139.0869724,74.9746519,38.11978823,78.94576475,5.310293161,43.1811238,19.07708163,71.8185608,314.8806997,Hazardous,1.5
Mumbai,19-08-2013,225.00413,239.1710316,122.3756543,70.32809918,1.162939987,74.01467536,34.03085814,82.15509671,380.817123,Hazardous,0.940766649
Varanasi,20-08-2013,290.5653793,116.2330613,53.30844331,85.0036711,4.284736997,40.66736708,18.51961739,45.03983741,416.7308135,Hazardous,1.5
Howrah,21-08-2013,16.47275522,336.7951967,92.10348906,64.25601415,1.932721166,54.09233982,24.35810074,94.73591766,286.7951967,Very Unhealthy,0.048910303
Howrah,22-08-2013,109.4554285,191.5950445,97.47271408,92.54918058,7.475429514,89.02123448,27.60380508,38.80928845,264.0030144,Very Unhealthy,0.571285279
Mumbai,23-08-2013,191.0107579,254.1532843,37.57862113,61.80394474,4.593508558,21.63112049,41.31825424,41.83244382,354.7291863,Hazardous,0.751557307
Howrah,24-08-2013,98.00488798,98.9944666,114.2592621,24.91174067,1.67179682,83.7068358,34.21374152,62.04557055,224.9132383,Very Unhealthy,0.990003698
Mumbai,25-08-2013,102.0942066,263.4650927,145.7611987,15.65092721,4.018806893,66.98070782,27.48220615,79.3111835,238.8733261,Very Unhealthy,0.38750563
Varanasi,26-08-2013,153.0556951,149.8686986,71.31484374,20.04622085,9.077892787,79.71721104,40.92886134,66.72173373,325.6008823,Hazardous,1.021265258
Solapur,27-08-2013,232.6035636,250.6989583,43.83373725,73.38306518,2.598902127,24.85354798,33.80545547,44.09553875,500,Hazardous,0.927820224
Navi Mumbai,28-08-2013,14.33436858,144.7685814,69.20939753,97.7942102,2.501953199,80.76924033,27.22096238,22.05397327,130.081138,Unhealthy for Sensitive Groups,0.099015742
Vadodara,29-08-2013,171.7143544,134.5063437,56.22093065,99.94518458,9.717255275,76.19195586,28.48829192,91.03663103,339.9203185,Hazardous,1.276626438
Kolkata,30-08-2013,174.5862989,239.025102,126.8844231,45.74173124,5.642446592,77.37201048,17.59616987,87.25077232,342.1243689,Hazardous,0.730409892
Navi Mumbai,31-08-2013,36.87747952,101.9159954,102.3612576,51.99962074,5.97014627,81.6582739,25.16361108,52.37660083,149.4993014,Unhealthy for Sensitive Groups,0.361841921
Amritsar,01-09-2013,176.6896744,334.7980549,32.69958227,49.57838308,2.774728141,29.62928674,28.77697935,58.8399195,343.7385873,Hazardous,0.527750003
Chennai,02-09-2013,116.4690974,250.0556445,93.55070407,73.25681878,1.546578101,48.1149675,39.41858045,82.59171702,500,Hazardous,0.465772719
Madurai,03-09-2013,289.4259297,37.34914071,82.57050032,83.18596018,1.026833817,30.07203293,40.6719149,24.07900087,500,Hazardous,1.5
Varanasi,04-09-2013,267.938639,140.5153882,128.870497,24.09905305,9.84562668,12.52116862,33.47414158,25.82134327,407.7346396,Hazardous,1.5
Jodhpur,05-09-2013,217.7433893,88.81274641,137.032272,56.87769232,9.497330073,39.77985918,19.37311458,67.38410086,375.2449267,Hazardous,1.5
Howrah,06-09-2013,270.2865152,289.9440762,15.39338265,39.20691111,4.005611235,91.22175471,30.33563072,83.0838485,408.6681325,Hazardous,0.932202233
Nashik,07-09-2013,99.69025499,25.75125396,24.26946102,32.85562331,0.334051106,86.0693476,22.00843844,60.49975816,230.6667325,Very Unhealthy,1.5
Raipur,08-09-2013,97.781978,323.8451062,127.7160853,33.52453771,5.955452782,17.08793667,25.41518765,28.3151108,273.8451062,Very Unhealthy,0.301940576
Ranchi,09-09-2013,266.7611722,237.0868938,119.2745029,38.0720264,7.952888541,22.85627118,36.38548669,54.5260483,407.2664901,Hazardous,1.125162036
Varanasi,10-09-2013,237.50263,286.5105129,74.00359447,11.72822508,3.040918472,71.42222021,29.41217523,94.80772004,390.4089951,Hazardous,0.828949093
Patna,11-09-2013,160.276613,267.571263,81.61716456,45.35731421,9.624141639,93.15672874,14.10860465,22.31897654,331.142517,Hazardous,0.599005331
Dhanbad,12-09-2013,155.9293441,201.6575126,11.78965542,20.95757297,6.807375177,19.52467021,31.59447557,55.36545841,327.8062408,Hazardous,0.773238458
Bhopal,13-09-2013,138.0061457,295.1341937,71.7920357,59.32679119,0.833203423,59.53933903,28.26974907,32.7738109,314.0512281,Hazardous,0.467604733
Ranchi,14-09-2013,88.71650008,80.3411616,22.63386043,8.242413849,5.652727201,33.16182651,25.57443307,43.98186015,195.6183968,Unhealthy,1.104247167
Patna,15-09-2013,44.00473162,106.4532765,139.8843452,72.66765557,0.492380527,48.05406316,21.25337729,80.81057591,159.8843452,Unhealthy,0.413371322
Amritsar,16-09-2013,75.89054514,246.0726542,55.63810602,89.96619067,6.243755316,89.2235568,40.00544723,53.31495547,197.3905554,Unhealthy,0.308407065
Bangalore,17-09-2013,151.1903986,210.7708218,135.9750093,51.83367958,3.626435468,41.19531452,12.43761362,37.36345653,324.1693757,Hazardous,0.717321294
Agra,18-09-2013,153.2022939,288.3417384,133.2943564,47.88510006,1.80696381,41.56168547,22.83000913,89.13871729,325.7133883,Hazardous,0.531321947
Allahabad,19-09-2013,126.2454128,104.048531,17.13229193,60.94789779,8.250097514,43.81026204,32.91940295,52.58843279,305.0255494,Hazardous,1.213332005
Kota,20-09-2013,266.4863746,211.4951821,126.5443422,61.51137224,4.164601355,56.16215358,18.67932322,39.69694321,407.1572333,Hazardous,1.260011561
Jodhpur,21-09-2013,208.0251765,72.81276923,63.51938247,90.88675051,1.420899301,13.09373606,24.49662348,76.44114041,367.7867634,Hazardous,1.5
Lucknow,22-09-2013,286.1973261,320.3802135,31.97683207,8.133055754,6.005419834,98.64274396,39.43603025,98.59367467,414.9941176,Hazardous,0.893305248
Varanasi,23-09-2013,87.49982205,262.3764593,109.7810204,75.70732926,8.111403584,62.27767374,31.45975131,26.4537306,212.3764593,Very Unhealthy,0.333489606
Chennai,24-09-2013,247.4226682,73.56631202,136.44789,28.63415521,2.833210269,41.57403058,33.33088253,81.1123509,398.0220477,Hazardous,1.5
Aurangabad,25-09-2013,299.2795515,35.28423794,60.94020729,54.94472396,4.249634669,69.40492917,10.68209374,85.11705513,420.1954843,Hazardous,1.5
Amritsar,26-09-2013,10.47074656,262.2306054,104.1414162,39.29349698,1.994305672,87.13319753,34.38557596,78.81560642,212.2306054,Very Unhealthy,0.039929537
Madurai,27-09-2013,25.71743899,269.3589767,71.73123501,72.68495863,6.807663365,70.53071671,22.61896897,48.12980757,219.3589767,Very Unhealthy,0.09547645
Chandigarh,28-09-2013,81.97111571,186.8903132,52.07152431,15.8501041,8.088989564,14.15965788,33.83280343,23.27136947,176.0518945,Unhealthy,0.438605481
Ludhiana,29-09-2013,127.0556071,288.2130695,142.6895354,73.03919527,8.233916578,56.05731669,42.58927021,97.80902619,305.6473264,Hazardous,0.440839159
Varanasi,30-09-2013,191.3495366,356.3554376,34.84576504,47.21479721,6.596313961,77.58397801,16.18901808,29.8433622,354.9891793,Hazardous,0.536962584
Mumbai,01-10-2013,189.0802391,274.1304039,52.95079334,99.45036748,7.938668911,84.93046056,28.99802761,54.86781539,353.2476253,Hazardous,0.689745597
Amritsar,02-10-2013,94.08252843,267.9267105,140.5619084,55.83720456,4.873720964,51.30907914,39.86341674,60.31919376,217.9267105,Very Unhealthy,0.351150239
Chennai,03-10-2013,199.7260246,221.5841278,103.6149794,83.37765932,3.564949701,79.97951085,28.17227193,82.20475612,361.4176468,Hazardous,0.901355285
Surat,04-10-2013,231.9825687,37.39256323,47.2882555,43.64573953,0.465261081,47.78297164,32.09233088,96.44154272,386.172669,Hazardous,1.5
Pune,05-10-2013,296.4495878,381.764037,61.23690006,81.40886085,1.812534736,84.71124542,40.45174691,41.59279382,419.070318,Hazardous,0.776525705
Kanpur,06-10-2013,37.23802695,237.6174522,45.03935664,44.69885423,9.13384894,14.00000644,16.19438073,70.9713989,191.7726696,Unhealthy,0.156714192
Dhanbad,07-10-2013,236.6545134,364.9029028,118.9340936,24.57601691,9.183090515,41.68813329,25.98663214,58.31031853,389.7581149,Hazardous,0.648541054
Ludhiana,08-10-2013,220.6254782,264.8425814,99.82913652,37.54756915,4.070061259,36.14898447,32.67856565,86.85961229,377.4567623,Hazardous,0.833043829
Solapur,09-10-2013,94.80438468,175.3004807,143.5093112,18.09197599,9.196074122,59.63463062,33.85577116,65.63028328,213.9873822,Very Unhealthy,0.540810751
Varanasi,10-10-2013,271.9563367,46.35222372,10.58718999,32.90048114,7.068494235,44.50310902,23.8377401,35.95949942,409.3320375,Hazardous,1.5
Surat,11-10-2013,284.2399762,150.3108903,103.5641363,96.07794892,6.03470396,12.80586904,28.31945792,37.14711394,414.2158941,Hazardous,1.5
Lucknow,12-10-2013,175.7332084,161.6031859,94.85345958,43.3893546,1.401082802,93.46169968,23.4527195,64.78319309,343.0045553,Hazardous,1.087436534
Hyderabad,13-10-2013,30.28605433,294.5352924,32.84895755,80.03210566,4.385133526,34.89326596,30.24670338,89.34472152,500,Hazardous,0.102826572
Agra,14-10-2013,38.77274531,371.4595962,35.90546808,75.79463645,7.783537673,27.07967422,36.07157755,71.87380395,326.6392409,Hazardous,0.104379442
Solapur,15-10-2013,76.41505609,149.1569398,127.993828,76.61381921,5.10242753,77.97846068,42.94248674,44.9004101,153.6238122,Unhealthy,0.512313113
Lucknow,16-10-2013,297.1362926,261.7458253,92.75112201,86.37424077,4.142070727,67.70318462,33.63035963,91.36074332,419.3433452,Hazardous,1.13520929
Bangalore,17-10-2013,200.332702,211.8832154,20.78668773,86.69077846,5.169188681,71.53508852,41.4751831,52.74905693,361.8832364,Hazardous,0.945486416
Howrah,18-10-2013,55.69136389,326.9574295,57.96040432,66.04482802,9.124331386,47.91031255,14.34575558,75.87523865,276.9574295,Very Unhealthy,0.170332156
Coimbatore,19-10-2013,157.1266595,87.16161391,42.08557469,86.45058584,1.147183146,51.56211782,28.1718139,74.46195676,328.7251108,Hazardous,1.5
Aurangabad,20-10-2013,257.6851775,384.7147501,62.47463212,5.136795654,7.315323241,97.92286899,41.4844709,47.26528229,403.6579622,Hazardous,0.669808416
Solapur,21-10-2013,293.7300422,296.5945988,86.05625289,41.33847896,1.327513032,79.7998924,43.93592685,28.36244164,417.9890529,Hazardous,0.990341845
Surat,22-10-2013,158.2750182,78.40543689,75.87322937,35.97038901,9.018404304,18.40449137,44.5961937,34.36533136,329.6064093,Hazardous,1.5
Solapur,23-10-2013,70.50320033,296.6076476,33.94649927,37.38564631,6.157672871,85.8054807,15.09322883,47.80209258,246.6076476,Very Unhealthy,0.237698525
Vadodara,24-10-2013,249.7317106,235.3382232,59.98066188,19.61284493,9.18881348,99.64373696,41.86992536,64.49919546,399.7941035,Hazardous,1.061160857
Madurai,25-10-2013,119.7201259,392.6590219,17.96241015,53.40310434,7.213638298,63.63274481,32.40726442,47.22915034,353.2056098,Hazardous,0.3048959
Bangalore,26-10-2013,33.1790948,180.1784855,84.69196151,47.99522441,5.924814599,24.33415328,31.61486377,44.58880002,153.6085239,Unhealthy,0.184145708
Nashik,27-10-2013,233.0952069,195.2735733,145.20023,76.52331397,1.424506484,12.96037796,41.19374583,55.46385464,387.0265541,Hazardous,1.193685367
Bhopal,28-10-2013,108.6046323,123.0366811,84.48975776,15.84408538,4.722868189,95.25337944,42.17375683,72.42478906,261.0985724,Very Unhealthy,0.882701251
Howrah,29-10-2013,188.5634074,86.10122998,105.407267,71.19451088,8.713510158,19.50396933,24.73267834,86.44092338,352.8509871,Hazardous,1.5
Mumbai,30-10-2013,200.2882657,75.68015505,95.70178722,45.68322436,4.928377542,59.42785123,40.27893504,80.97467618,361.8491341,Hazardous,1.5
Srinagar,31-10-2013,276.9683148,62.92736999,39.1358484,65.57448392,4.147089827,65.03573841,44.41863144,52.97583659,411.3247517,Hazardous,1.5
